transaction_id,account_id,merchant_id,transaction_ts,amount,direction
t0038159,a000493,m082,2024-07-19 09:03:14,20.31,debit
t0038160,a001001,m038,2024-10-29 11:16:20,48.62,debit
t0038161,a001117,m025,2024-10-02 22:21:56,13.38,debit
t0038162,a001346,m013,2024-12-14 21:40:11,298.95,debit
t0038163,a001031,m021,2024-11-11 11:27:10,23.56,debit
t0038164,a000473,m087,2024-09-08 10:38:50,11.42,credit
t0038165,a001467,m043,2024-12-19 08:25:33,72.9,debit
t0038166,a000778,m037,2024-07-27 00:31:42,67.83,debit
t0038167,a000923,m076,2024-12-26 06:36:40,27.12,debit
t0038168,a000865,m096,2024-11-18 07:55:44,12.08,credit
t0038169,a000794,m062,2024-11-02 22:00:49,70.69,debit
t0038170,a000510,m010,2024-11-22 21:47:58,33.15,debit
t0038171,a000730,m097,2024-11-17 12:22:29,20.45,debit
t0038172,a000400,m022,2024-07-27 05:06:02,6.99,debit
t0038173,a001290,m030,2024-07-16 14:39:14,81.15,debit
t0038174,a000712,m040,2024-11-26 08:43:16,27.44,debit
t0038175,a000053,m045,2024-09-14 23:51:37,18.28,debit
t0038176,a001347,m062,2024-08-07 10:01:24,110.1,debit
t0038177,a000399,m006,2024-11-02 14:59:55,16.82,credit
t0038178,a000321,m028,2024-08-17 16:22:12,36.47,debit
t0038179,a000373,m049,2024-07-09 03:18:19,48.87,debit
t0038180,a001278,m011,2024-07-15 16:44:43,150.93,debit
t0038181,a000403,m018,2024-09-11 04:57:21,90.59,debit
t0038182,a000856,m081,2024-10-19 07:19:28,119.28,debit
t0038183,a000577,m018,2024-12-31 19:57:48,14.49,debit
t0038184,a000984,m067,2024-11-08 23:27:35,56.51,debit
t0038185,a000573,m092,2024-10-10 04:20:04,67.8,credit
t0038186,a000918,m087,2024-12-21 09:30:40,34.32,debit
t0038187,a001365,m077,2024-11-20 10:51:27,7.68,debit
t0038188,a000515,m042,2024-09-30 05:01:51,103.2,debit
t0038189,a001129,m084,2024-12-29 16:14:30,27.6,debit
t0038190,a000343,m083,2024-09-05 03:49:14,19.48,credit
t0038191,a001352,m007,2024-08-22 05:32:50,21.15,debit
t0038192,a000684,m024,2024-09-28 03:08:00,57.96,debit
t0038193,a000744,m032,2024-09-19 16:19:35,18.51,debit
t0038194,a000820,m019,2024-07-23 20:34:36,10.89,debit
t0038195,a000640,m023,2024-09-08 15:54:18,93.24,debit
t0038196,a000987,m040,2024-10-15 07:29:52,71.86,debit
t0038197,a000279,m079,2024-07-28 05:53:56,11.68,debit
t0038198,a001464,m087,2024-11-28 21:15:55,12.43,debit
t0038199,a000234,m078,2024-08-17 21:25:10,170.3,credit
t0038200,a000314,m007,2024-08-11 08:03:13,16.06,debit
t0038201,a000971,m100,2024-09-16 16:23:24,180.13,debit
t0038202,a001095,m062,2024-09-07 12:35:14,437.89,debit
t0038203,a000400,m021,2024-09-15 11:45:22,77.66,debit
t0038204,a000206,m040,2024-08-07 07:32:39,81.28,debit
t0038205,a000157,m041,2024-09-23 01:47:18,6.03,debit
t0038206,a001166,m037,2024-12-25 13:57:05,73.24,debit
t0038207,a000343,m096,2024-11-10 12:54:57,38.41,debit
t0038208,a001141,m075,2024-10-21 19:51:22,76.15,debit
t0038209,a001361,m014,2024-11-07 22:27:03,16.08,debit
t0038210,a001078,m009,2024-11-07 18:46:08,53.29,debit
t0038211,a001454,m067,2024-07-12 20:43:18,64.74,debit
t0038212,a001204,m039,2024-07-20 08:10:24,41.22,debit
t0038213,a000799,m047,2024-08-12 04:13:31,39.98,debit
t0038214,a001276,m040,2024-09-26 13:50:05,41.47,debit
t0038215,a000149,m004,2024-07-10 18:01:40,85.5,debit
t0038216,a000040,m036,2024-11-12 04:31:34,8.87,debit
t0038217,a000962,m056,2024-11-29 00:52:34,31.03,debit
t0038218,a000922,m018,2024-09-15 17:03:04,65.97,debit
t0038219,a000169,m022,2024-09-10 20:34:10,6.56,debit
t0038220,a000893,m075,2024-09-18 06:11:16,16.98,debit
t0038221,a001410,m013,2024-09-08 19:52:09,10.5,debit
t0038222,a000777,m096,2024-09-15 10:24:34,53.45,debit
t0038223,a001321,m050,2024-09-20 14:41:55,269.18,debit
t0038224,a000606,m065,2024-07-29 16:13:40,11.44,debit
t0038225,a001161,m008,2024-11-26 04:45:24,191.01,debit
t0038226,a000517,m070,2024-07-21 08:50:50,15.02,debit
t0038227,a001340,m030,2024-11-03 07:06:13,44.06,debit
t0038228,a000425,m032,2024-07-24 11:40:10,12.21,debit
t0038229,a001399,m094,2024-11-11 03:06:48,26.38,debit
t0038230,a000249,m071,2024-07-06 15:54:18,87.17,credit
t0038231,a001370,m060,2024-09-16 06:43:38,46.28,debit
t0038232,a000821,m054,2024-10-18 06:36:21,11.87,debit
t0038233,a001130,m095,2024-07-07 06:14:58,21.45,debit
t0038234,a000360,m082,2024-09-23 08:02:28,70.72,credit
t0038235,a000237,m013,2024-10-23 22:17:06,19.43,debit
t0038236,a000553,m072,2024-12-21 01:30:30,75.05,debit
t0038237,a000670,m096,2024-07-27 18:38:06,10.38,debit
t0038238,a000209,m019,2024-07-13 07:23:35,22.31,debit
t0038239,a000972,m031,2024-09-08 07:32:38,12.18,debit
t0038240,a000222,m013,2024-08-16 23:49:01,16.47,debit
t0038241,a000439,m022,2024-11-19 05:16:01,46.99,debit
t0038242,a000471,m097,2024-09-19 18:28:13,17.39,debit
t0038243,a000392,m039,2024-12-04 07:25:56,4.15,debit
t0038244,a000873,m028,2024-11-29 19:55:13,13.79,debit
t0038245,a001313,m067,2024-12-08 06:10:35,259.26,debit
t0038246,a000443,m034,2024-12-11 19:40:04,44.29,debit
t0038247,a001190,m001,2024-11-28 14:15:38,77.66,debit
t0038248,a001092,m061,2024-11-19 11:08:58,243.62,debit
t0038249,a001128,m045,2024-07-31 16:04:50,46.99,debit
t0038250,a000440,m097,2024-11-10 08:07:03,21.29,credit
t0038251,a001403,m048,2024-07-16 09:06:53,24.39,credit
t0038252,a000923,m080,2024-07-21 06:45:51,28.99,debit
t0038253,a000028,m086,2024-08-28 05:25:26,47.09,credit
t0038254,a001167,m051,2024-11-26 21:08:07,61.55,debit
t0038255,a000189,m071,2024-10-14 08:05:03,30.18,debit
t0038256,a001227,m061,2024-10-15 01:38:09,11.5,debit
t0038257,a000851,m076,2024-08-12 16:28:14,10.35,debit
t0038258,a001244,m092,2024-12-02 16:57:10,118.33,credit
t0038259,a000586,m023,2024-11-15 11:13:26,61.31,debit
t0038260,a000756,m036,2024-09-09 15:34:28,11.51,debit
t0038261,a001012,m076,2024-10-23 08:04:23,53.8,debit
t0038262,a001284,m038,2024-11-17 08:34:15,82.35,debit
t0038263,a001360,m002,2024-11-08 06:21:38,7.9,debit
t0038264,a000048,m088,2024-12-08 17:50:45,28.23,debit
t0038265,a000010,m069,2024-11-20 02:56:23,23.85,debit
t0038266,a000318,m022,2024-07-25 18:41:11,102.44,debit
t0038267,a000293,m025,2024-08-09 06:59:35,29.93,debit
t0038268,a000627,m032,2024-08-28 09:56:12,12.32,debit
t0038269,a000227,m018,2024-08-30 10:20:41,15.82,debit
t0038270,a000745,m091,2024-08-24 19:36:54,37.36,credit
t0038271,a000268,m068,2024-08-03 19:23:20,101.01,debit
t0038272,a001032,m047,2024-08-05 03:59:24,16.72,debit
t0038273,a000670,m039,2024-09-02 19:05:56,15.38,debit
t0038274,a000408,m040,2024-11-22 06:43:58,81.37,debit
t0038275,a001128,m004,2024-09-19 02:53:00,27.96,credit
t0038276,a001359,m039,2024-07-22 10:16:58,64.04,debit
t0038277,a000090,m047,2024-12-02 06:08:54,53.4,debit
t0038278,a001115,m090,2024-07-15 23:25:03,14.31,debit
t0038279,a000650,m048,2024-11-06 01:23:59,35.41,debit
t0038280,a000189,m045,2024-12-29 23:23:18,30.81,debit
t0038281,a000953,m092,2024-07-09 16:06:07,202.64,debit
t0038282,a000694,m048,2024-09-29 23:04:02,68.67,debit
t0038283,a000505,m021,2024-10-21 18:57:11,58.44,debit
t0038284,a001450,m089,2024-08-16 01:30:47,60.32,debit
t0038285,a000360,m054,2024-11-09 00:32:12,19.7,debit
t0038286,a001091,m029,2024-10-19 08:05:49,60.2,debit
t0038287,a000703,m006,2024-07-06 08:19:56,18.78,debit
t0038288,a000641,m017,2024-09-16 02:11:24,17.45,debit
t0038289,a000937,m076,2024-12-22 12:50:53,28.29,debit
t0038290,a000675,m047,2024-12-07 10:42:52,64.65,credit
t0038291,a000414,m079,2024-11-24 06:58:21,48.58,debit
t0038292,a001320,m040,2024-07-24 02:35:13,13.86,credit
t0038293,a000012,m022,2024-08-30 03:01:35,8.42,debit
t0038294,a000545,m004,2024-07-29 13:05:38,38.49,debit
t0038295,a001424,m009,2024-09-20 06:17:48,50.48,debit
t0038296,a001000,m002,2024-10-12 02:51:08,22.24,debit
t0038297,a000879,m044,2024-08-28 12:42:06,110.75,debit
t0038298,a000718,m087,2024-11-21 21:54:33,21.19,debit
t0038299,a000107,m067,2024-10-21 16:40:17,8.45,debit
t0038300,a000252,m007,2024-11-09 00:52:28,48.25,debit
t0038301,a000905,m037,2024-11-10 06:19:29,15.6,debit
t0038302,a000757,m070,2024-08-21 05:37:01,43.19,debit
t0038303,a001244,m036,2024-11-25 05:01:39,21.53,debit
t0038304,a000173,m038,2024-09-08 21:43:32,75.32,credit
t0038305,a000428,m069,2024-08-02 15:48:22,20.52,debit
t0038306,a001336,m096,2024-12-22 05:43:08,10.94,debit
t0038307,a001029,m044,2024-08-05 05:35:56,76.18,debit
t0038308,a000466,m073,2024-09-29 04:41:34,9401.19,debit
t0038309,a000241,m019,2024-08-05 02:39:39,73.58,debit
t0038310,a000675,m066,2024-07-15 04:32:52,6.87,debit
t0038311,a000169,m017,2024-09-26 05:31:48,86.85,debit
t0038312,a001405,m002,2024-12-17 17:45:36,31.42,debit
t0038313,a000432,m069,2024-07-25 10:44:01,11.65,debit
t0038314,a001102,m052,2024-12-06 12:44:00,41.06,debit
t0038315,a001366,m047,2024-07-14 18:55:07,24.51,debit
t0038316,a000387,m084,2024-09-10 22:55:49,62.14,debit
t0038317,a000033,m025,2024-07-31 06:35:48,26.91,debit
t0038318,a001422,m093,2024-09-13 23:20:50,95.07,debit
t0038319,a000284,m085,2024-08-31 08:20:01,22.04,debit
t0038320,a001209,m027,2024-07-09 20:49:26,9.04,debit
t0038321,a000980,m075,2024-11-10 01:44:21,22.63,credit
t0038322,a001340,m063,2024-12-24 10:39:27,95.75,credit
t0038323,a001225,m064,2024-09-04 04:49:18,24.29,debit
t0038324,a000282,m097,2024-09-11 08:02:08,9.55,debit
t0038325,a000061,m013,2024-09-09 03:29:54,8.97,debit
t0038326,a000440,m055,2024-12-16 05:19:57,47.26,debit
t0038327,a001443,m095,2024-10-25 09:40:47,41.53,debit
t0038328,a001434,m095,2024-12-03 13:38:09,17.86,debit
t0038329,a001056,m013,2024-10-25 21:36:58,37.84,debit
t0038330,a001190,m040,2024-07-05 08:07:57,27.84,debit
t0038331,a000251,m081,2024-12-01 02:47:38,20.85,debit
t0038332,a000597,m010,2024-11-22 16:31:55,97.28,debit
t0038333,a001190,m022,2024-12-17 03:41:13,34.14,debit
t0038334,a001146,m045,2024-11-17 15:47:56,20.61,debit
t0038335,a000173,m048,2024-10-31 00:45:02,18.51,debit
t0038336,a001306,m071,2024-10-23 22:46:18,143.64,debit
t0038337,a000173,m053,2024-08-02 21:35:56,79.7,debit
t0038338,a000944,m016,2024-11-13 18:31:59,16.15,debit
t0038339,a000725,m058,2024-07-24 14:08:28,56.73,debit
t0038340,a000187,m022,2024-11-30 18:14:39,219.6,debit
t0038341,a000604,m050,2024-10-23 08:54:13,73.94,debit
t0038342,a000646,m098,2024-10-29 15:24:12,36.84,debit
t0038343,a001167,m089,2024-09-30 07:04:36,3.57,debit
t0038344,a000828,m082,2024-08-31 04:47:56,41.56,debit
t0038345,a000654,m022,2024-08-22 20:49:14,168.44,debit
t0038346,a000863,m084,2024-11-13 07:13:09,13.17,credit
t0038347,a000833,m048,2024-10-11 01:17:52,32.1,credit
t0038348,a000533,m088,2024-09-16 13:37:02,34.45,debit
t0038349,a000940,m020,2024-08-03 16:55:18,51.23,credit
t0038350,a001436,m097,2024-12-04 14:34:17,14.55,debit
t0038351,a000652,m085,2024-12-22 10:37:48,239.68,debit
t0038352,a000145,m013,2024-10-26 17:35:43,52.52,debit
t0038353,a000034,m041,2024-09-17 05:48:28,9.31,credit
t0038354,a000423,m089,2024-09-06 01:13:03,35.43,credit
t0038355,a000663,m070,2024-10-23 18:39:10,117.25,credit
t0038356,a000302,m061,2024-09-28 18:25:50,8.24,debit
t0038357,a001231,m091,2024-11-04 19:21:22,4.5,debit
t0038358,a000204,m091,2024-10-12 01:31:47,4.83,credit
t0038359,a000034,m076,2024-07-25 17:44:38,55.99,debit
t0038360,a000014,m082,2024-08-02 19:06:24,12.33,debit
t0038361,a000257,m032,2024-11-29 19:00:26,5.73,debit
t0038362,a001023,m034,2024-11-20 04:44:56,14.45,credit
t0038363,a000884,m066,2024-08-02 04:42:36,6947.51,debit
t0038364,a001047,m042,2024-09-02 07:34:54,16.42,debit
t0038365,a001107,m039,2024-09-12 16:58:46,79.48,debit
t0038366,a001212,m082,2024-07-28 15:20:06,20.26,debit
t0038367,a001057,m081,2024-08-31 08:32:13,22.37,credit
t0038368,a001342,m020,2024-07-30 00:44:16,13.25,debit
t0038369,a000605,m055,2024-10-03 11:55:38,46.59,debit
t0038370,a000474,m019,2024-08-11 08:54:11,43.99,credit
t0038371,a000860,m056,2024-07-11 04:21:35,106.31,debit
t0038372,a000639,m086,2024-09-07 04:31:39,6.54,debit
t0038373,a001051,m037,2024-10-06 13:19:15,15.84,debit
t0038374,a000471,m074,2024-09-10 04:22:30,54.76,debit
t0038375,a000961,m049,2024-08-23 16:34:22,15.76,debit
t0038376,a001354,m007,2024-07-12 02:19:17,16.35,debit
t0038377,a000850,m027,2024-10-30 16:45:21,11.38,debit
t0038378,a001180,m081,2024-07-05 21:02:55,34.97,debit
t0038379,a000039,m071,2024-07-29 06:34:38,145.12,debit
t0038380,a001111,m069,2024-10-07 19:53:35,23.13,credit
t0038381,a001107,m006,2024-09-30 10:14:39,79.02,debit
t0038382,a000508,m054,2024-10-13 03:30:09,38.14,debit
t0038383,a000844,m042,2024-11-13 01:49:11,10464.32,debit
t0038384,a000076,m077,2024-08-22 18:02:17,53.56,credit
t0038385,a001183,m059,2024-10-27 14:53:41,94.76,debit
t0038386,a001178,m053,2024-07-26 04:56:54,23.47,credit
t0038387,a000121,m009,2024-10-07 18:27:22,74.64,credit
t0038388,a000176,m076,2024-10-19 11:01:53,12.0,credit
t0038389,a000110,m081,2024-07-23 09:00:19,72.45,debit
t0038390,a000158,m050,2024-11-14 05:54:01,20.94,debit
t0038391,a001113,m018,2024-09-16 13:36:15,12.16,debit
t0038392,a000167,m010,2024-07-07 12:46:54,10.86,credit
t0038393,a001320,m002,2024-08-06 00:17:17,12.02,debit
t0038394,a000290,m035,2024-09-11 18:25:10,38.65,debit
t0038395,a000656,m001,2024-10-17 08:37:42,42.88,credit
t0038396,a001157,m046,2024-12-25 13:55:09,13.96,debit
t0038397,a000193,m094,2024-11-30 13:15:32,1.73,debit
t0038398,a001194,m024,2024-12-14 06:08:12,397.55,debit
t0038399,a000926,m044,2024-07-06 11:04:01,16.01,debit
t0038400,a000491,m084,2024-12-16 08:54:41,24.36,debit
t0038401,a001280,m085,2024-07-12 20:21:00,6.06,debit
t0038402,a001018,m091,2024-09-29 04:12:54,117.4,debit
t0038403,a000489,m032,2024-12-16 04:35:19,10.68,debit
t0038404,a001295,m060,2024-12-23 11:10:43,24.06,debit
t0038405,a000454,m059,2024-07-06 08:02:08,38.84,debit
t0038406,a000752,m002,2024-08-01 02:25:43,74.34,debit
t0038407,a000491,m052,2024-08-05 00:13:59,33.85,debit
t0038408,a001454,m089,2024-08-16 23:18:34,12.95,debit
t0038409,a000953,m011,2024-08-20 12:06:47,80.7,debit
t0038410,a000337,m006,2024-08-06 12:58:46,58.79,debit
t0038411,a001172,m025,2024-07-11 06:49:01,27.51,credit
t0038412,a001015,m045,2024-11-20 05:18:28,6.48,debit
t0038413,a001098,m072,2024-12-27 08:13:24,18.98,debit
t0038414,a001252,m090,2024-11-05 18:29:17,19.38,debit
t0038415,a000197,m092,2024-12-01 18:44:57,8.23,debit
t0038416,a000732,m061,2024-10-24 23:34:32,21.86,debit
t0038417,a001461,m023,2024-10-06 00:25:13,31.34,debit
t0038418,a000729,m074,2024-07-12 00:55:16,95.11,credit
t0038419,a000239,m096,2024-09-25 01:53:02,82.49,debit
t0038420,a000349,m063,2024-10-25 22:56:27,7.11,debit
t0038421,a000136,m042,2024-07-28 09:41:32,71.63,debit
t0038422,a000448,m045,2024-08-16 10:37:38,5.13,credit
t0038423,a001236,m067,2024-08-19 06:57:32,40.08,debit
t0038424,a000302,m038,2024-08-09 20:37:53,21.02,debit
t0038425,a000226,m071,2024-07-25 12:38:18,69.49,debit
t0038426,a001303,m070,2024-10-08 15:28:34,23.11,debit
t0038427,a001137,m053,2024-08-25 02:15:49,5.53,debit
t0038428,a000381,m077,2024-10-14 17:06:44,4.65,debit
t0038429,a000212,m074,2024-09-12 06:38:13,6.96,debit
t0038430,a000122,m080,2024-12-13 04:23:14,81.31,debit
t0038431,a000921,m081,2024-12-08 09:59:48,11.05,debit
t0038432,a001337,m027,2024-12-30 13:59:41,52.97,debit
t0038433,a000889,m043,2024-07-09 05:31:33,63.07,debit
t0038434,a001157,m084,2024-11-24 04:00:21,42.42,debit
t0038435,a000597,m032,2024-09-03 01:36:59,47.46,debit
t0038436,a000935,m061,2024-12-24 05:10:23,3.43,debit
t0038437,a001125,m027,2024-09-12 10:10:39,9.34,credit
t0038438,a001374,m063,2024-12-07 04:19:46,46.44,debit
t0038439,a000947,m013,2024-07-31 14:42:39,27.53,debit
t0038440,a000574,m044,2024-09-13 07:31:30,64.9,debit
t0038441,a000490,m015,2024-08-17 22:50:12,18.78,debit
t0038442,a000845,m089,2024-09-07 03:20:50,22.38,debit
t0038443,a000167,m002,2024-08-19 09:15:35,115.99,debit
t0038444,a000976,m058,2024-10-26 16:39:55,27.34,credit
t0038445,a001082,m042,2024-07-07 13:23:15,73.02,debit
t0038446,a000628,m015,2024-11-20 04:28:53,14.59,debit
t0038447,a000240,m015,2024-11-08 21:58:41,17.83,debit
t0038448,a000656,m076,2024-08-09 02:09:29,63.25,debit
t0038449,a000683,m039,2024-08-21 14:03:14,88.59,debit
t0038450,a000921,m027,2024-11-28 06:37:57,48.67,credit
t0038451,a000958,m044,2024-08-09 08:17:37,435.73,debit
t0038452,a000208,m013,2024-10-14 05:37:30,13.72,credit
t0038453,a000479,m011,2024-09-24 05:21:29,50.96,debit
t0038454,a000073,m036,2024-12-20 08:50:55,133.64,debit
t0038455,a000576,m044,2024-07-08 14:42:59,42.81,debit
t0038456,a000121,m099,2024-10-18 08:27:32,19.17,debit
t0038457,a000097,m055,2024-12-05 19:42:43,8.1,debit
t0038458,a001379,m022,2024-10-03 00:20:21,1.49,debit
t0038459,a000403,m085,2024-12-11 17:47:54,36.37,debit
t0038460,a000220,m021,2024-10-29 22:16:14,17.18,debit
t0038461,a000353,m033,2024-10-13 06:49:02,32.61,debit
t0038462,a000211,m088,2024-09-18 13:13:46,10.4,debit
t0038463,a000743,m024,2024-09-01 14:04:28,60.18,debit
t0038464,a000900,m027,2024-10-03 15:41:09,12.64,debit
t0038465,a001275,m004,2024-10-25 00:50:41,40.21,debit
t0038466,a000322,m050,2024-11-08 15:25:35,13.3,debit
t0038467,a000468,m062,2024-10-15 10:20:28,35.52,debit
t0038468,a001107,m047,2024-12-30 08:41:35,49.06,debit
t0038469,a001188,m024,2024-12-26 04:58:12,15.25,debit
t0038470,a000996,m027,2024-08-12 07:42:40,18.31,credit
t0038471,a001096,m016,2024-07-13 14:11:55,51.77,debit
t0038472,a001276,m011,2024-11-30 18:04:09,47.25,debit
t0038473,a000292,m094,2024-07-16 18:59:00,65.33,debit
t0038474,a000379,m003,2024-09-18 08:45:56,18.7,debit
t0038475,a001373,m048,2024-10-17 06:43:56,5.09,debit
t0038476,a001305,m091,2024-08-01 02:10:35,6.14,debit
t0038477,a000367,m045,2024-12-04 17:26:29,35.96,debit
t0038478,a000949,m087,2024-10-19 01:51:44,33.41,debit
t0038479,a001315,m038,2024-08-31 06:22:52,88.02,debit
t0038480,a001378,m087,2024-11-16 21:31:04,39.65,debit
t0038481,a000744,m084,2024-10-12 09:44:30,73.42,debit
t0038482,a001338,m095,2024-09-11 04:33:25,134.43,credit
t0038483,a001177,m010,2024-08-03 03:08:25,14.32,debit
t0038484,a000122,m026,2024-12-23 03:32:41,17.29,debit
t0038485,a000587,m014,2024-09-07 05:34:29,2.22,credit
t0038486,a000795,m081,2024-12-28 17:48:12,167.36,debit
t0038487,a001437,m081,2024-10-25 00:32:49,45.74,debit
t0038488,a000746,m095,2024-07-15 05:40:59,11.2,credit
t0038489,a001452,m066,2024-07-06 01:28:12,14834.98,debit
t0038490,a001451,m055,2024-07-13 07:16:40,22.63,debit
t0038491,a000195,m035,2024-11-25 00:47:20,11.84,debit
t0038492,a000272,m024,2024-12-11 01:22:55,27.2,credit
t0038493,a000726,m006,2024-11-08 06:50:16,70.66,debit
t0038494,a000389,m074,2024-10-16 20:37:57,16.48,debit
t0038495,a000278,m097,2024-11-09 19:56:49,83.44,debit
t0038496,a000309,m088,2024-10-20 05:14:55,51.18,debit
t0038497,a001390,m086,2024-07-17 04:56:10,147.41,debit
t0038498,a000006,m033,2024-08-26 08:02:18,15.64,debit
t0038499,a001415,m033,2024-07-25 06:41:26,44.46,debit
t0038500,a001033,m095,2024-08-03 18:34:29,52.11,debit
t0038501,a000420,m035,2024-11-08 14:01:26,25.01,debit
t0038502,a000310,m083,2024-09-05 01:02:23,26.9,debit
t0038503,a001112,m100,2024-11-24 13:33:24,31.11,debit
t0038504,a000629,m042,2024-08-26 13:03:58,5.61,debit
t0038505,a000267,m089,2024-09-28 07:15:02,262.54,debit
t0038506,a000234,m010,2024-08-19 13:30:28,52.29,debit
t0038507,a001140,m059,2024-07-24 21:59:32,5.77,debit
t0038508,a000631,m057,2024-11-10 02:28:27,17.67,credit
t0038509,a000225,m032,2024-07-18 08:21:47,3.82,debit
t0038510,a001348,m016,2024-11-16 09:10:54,49.98,debit
t0038511,a001028,m001,2024-08-20 15:03:36,30.18,debit
t0038512,a000486,m054,2024-10-04 17:21:33,21.16,debit
t0038513,a000073,m005,2024-11-30 03:21:49,23.82,credit
t0038514,a001274,m023,2024-12-08 12:05:27,32.08,debit
t0038515,a000329,m012,2024-09-24 02:29:03,25.86,debit
t0038516,a000537,m007,2024-09-24 07:18:41,167.0,debit
t0038517,a000524,m002,2024-11-26 13:17:44,7.6,debit
t0038518,a000867,m004,2024-10-16 08:44:06,39.59,debit
t0038519,a000158,m087,2024-08-10 10:24:35,33.58,credit
t0038520,a000604,m063,2024-11-04 02:55:24,21.07,debit
t0038521,a000544,m047,2024-11-10 06:49:33,86.39,debit
t0038522,a000156,m050,2024-09-07 04:04:44,30.56,debit
t0038523,a000441,m084,2024-12-15 03:44:23,11.87,debit
t0038524,a000288,m026,2024-10-18 19:28:58,30.77,debit
t0038525,a001308,m055,2024-09-16 00:44:33,61.44,debit
t0038526,a000002,m050,2024-11-24 04:37:22,31.3,debit
t0038527,a000893,m044,2024-10-13 06:58:13,30.26,debit
t0038528,a000335,m031,2024-09-02 20:01:49,7.87,debit
t0038529,a001028,m070,2024-07-18 14:24:27,103.18,debit
t0038530,a000983,m004,2024-08-25 08:18:46,47.73,debit
t0038531,a000493,m022,2024-10-13 17:09:01,21.29,debit
t0038532,a000834,m051,2024-11-02 22:59:35,71.41,debit
t0038533,a001323,m008,2024-10-02 03:46:29,21.44,debit
t0038534,a000217,m049,2024-10-19 08:27:50,38.2,debit
t0038535,a000884,m066,2024-08-28 01:54:32,19.76,debit
t0038536,a000386,m050,2024-08-20 04:37:28,66.92,debit
t0038537,a001185,m015,2024-12-16 01:01:30,3.73,debit
t0038538,a001244,m069,2024-12-28 13:39:06,13.46,debit
t0038539,a000205,m041,2024-07-19 18:29:13,125.73,debit
t0038540,a000638,m093,2024-10-11 01:53:32,20.71,debit
t0038541,a000002,m032,2024-10-30 03:11:42,26.92,debit
t0038542,a001159,m065,2024-08-27 09:58:25,58.23,credit
t0038543,a001394,m082,2024-07-06 07:06:31,176.53,credit
t0038544,a001170,m075,2024-12-26 18:22:24,19.51,debit
t0038545,a000376,m014,2024-07-09 14:18:12,6.94,debit
t0038546,a001222,m009,2024-08-22 15:38:06,207.98,debit
t0038547,a000048,m086,2024-10-26 01:35:47,6.81,debit
t0038548,a000102,m026,2024-08-20 00:13:30,8.23,debit
t0038549,a000386,m060,2024-09-20 14:04:39,89.59,credit
t0038550,a000157,m043,2024-07-23 15:02:14,11.3,debit
t0038551,a000995,m089,2024-11-24 11:51:10,37.85,debit
t0038552,a000516,m029,2024-08-06 16:45:46,29.66,debit
t0038553,a001353,m045,2024-12-29 01:15:36,6.51,debit
t0038554,a001146,m050,2024-10-11 22:35:07,39.73,debit
t0038555,a000479,m023,2024-11-02 09:47:34,32.89,debit
